Stock Item Record ID,Description,Discountable,UPC Code,Price,Cost,Taxable,Price Type,Register Data Status,Quantity on Hand,Inventory Method,Assigned Cost,Order Trigger,Recommended Order,Department,Category,Supplier,Supplier Code,Unit,Tax Group
23880284,Brine LoPro Arm Pad - Black - M,TRUE,400000004570,30,14.15,TRUE,system,active,2,tracked,,0,0,general,Protective ,not tracked,,,
23880285,Brine LoPro Arm Pad - Maroon - M,TRUE,400000004587,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880286,Brine LoPro Arm Pad - White - L,TRUE,400000004594,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880287,Brine LoPro Arm Pad - White - M,TRUE,400000004600,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880288,Brine Shakedown Arm Guard - Black - M,TRUE,400000004617,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880289,Brine Shakedown Arm Guard - Maroon - L,TRUE,400000004624,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880290,Brine Triumph Arm Guard - Carolina - M,TRUE,400000004631,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880291,Brine Triumph Arm Guard - Green - M,TRUE,400000004648,30,14.15,TRUE,system,active,3,tracked,,0,0,general,Protective ,not tracked,,,
23880293,Maverik Empire Attack Arm Guard - Black - L,TRUE,400000004655,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880294,Maverik Empire Attack Arm Guard - Navy - L,TRUE,400000004662,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880295,Maverik Empire Attack Arm Guard - Navy - M,TRUE,400000004679,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880296,Maverik Empire Attack Arm Guard - Red - L,TRUE,400000004686,50,14.15,TRUE,system,active,2,tracked,,0,0,general,Protective ,not tracked,,,
23880297,Maverik Empire Attack Arm Guard - Red - M,TRUE,400000004693,50,14.15,TRUE,system,active,2,tracked,,0,0,general,Protective ,not tracked,,,
23880298,Maverik Empire Attack Arm Guard - Royal - L,TRUE,400000004709,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880299,Maverik Empire Attack Arm Guard - Royal - M,TRUE,400000004716,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880300,Maverik Empire Attack Arm Guard - White - L,TRUE,400000004723,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880301,Maverik Mayback Shoulder Pad - White/Red - L,TRUE,400000004730,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880302,Maverik Mayback Speed Pad - White - M,TRUE,400000004747,40,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880303,Maverik Rome Mid Arm Pad - White - L,TRUE,400000004754,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880304,Reebok Elbow Guard 10K - Black - L,TRUE,400000004761,30,14.15,TRUE,system,active,3,tracked,,0,0,general,Protective ,not tracked,,,
23880305,Reebok Glove 10K - Black - L - 13.5,TRUE,400000004778,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880306,STX Arm Guard - Navy - XL,TRUE,400000004785,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880307,STX Arm Guard - Royal - XL,TRUE,400000004792,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880308,STX Assault Gloves - Blue - 12,TRUE,400000004808,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880309,STX K18 Goalie Gloves - Royal - 12,TRUE,400000004815,50,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880310,Under Armour Player Arm Guard - Blue - M,TRUE,400000004822,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880311,Under Armour Player Arm Guard - White - M,TRUE,400000004839,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880312,Under Armour Player Arm Pad - Blue - L,TRUE,400000004846,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880313,Under Armour Player Arm Pad - Red - L,TRUE,400000004853,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880314,Under Armour Spectre Arm Guard - Black - L,TRUE,400000004860,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880315,Under Armour Spectre Arm Guard - Black - M,TRUE,400000004877,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880316,Under Armour Spectre Arm Guard - Navy - M,TRUE,400000004884,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880317,Under Armour Spectre Arm Guard - Red - L,TRUE,400000004891,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880318,Warrior MPG 10 Elbow Pad - Green - XL,TRUE,400000004907,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880319,Warrior MPG 10 Elbow Pad - Red - L,TRUE,400000004914,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880320,Warrior MPG 10 Elbow Pad - Yellow - L,TRUE,400000004921,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880321,Warrior MPG 10 Elbow Pad - Yellow - XL,TRUE,400000004938,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880322,Warrior MPG10 Arm Pad - Black - L,TRUE,400000004945,30,14.15,TRUE,system,active,2,tracked,,0,0,general,Protective ,not tracked,,,
23880323,Warrior MPG10 Arm Pad - Red - L,TRUE,400000004952,30,14.15,TRUE,system,active,1,tracked,,0,0,general,Protective ,not tracked,,,
23880324,Warrior MPG10 Hitman Shoulder Pad - Yellow - M,TRUE,400000004969,40,14.15,TRUE,system,active,4,tracked,,0,0,general,Protective ,not tracked,,,
23880325,Warrior MPG10 Hitman Shoulder Pad - Yellow - S,TRUE,400000004976,40,14.15,TRUE,system,active,4,tracked,,0,0,general,Protective ,not tracked,,,
